Date,Time,User1,User2,Message,SubLabel,CBLabel
20.1.2021,5:12:19,199,80,lots of colons I'm saving about $1100 doing it this way; 2gb ram 1TB HD array; and the new Pentium D processor; are all expensive. This way I get my govt discount. ,10,0
24.1.2021,24:35:48,199,80,I'm not an expert in Arabic by any means; but my Arabic profssor said; unequivocally; that the use of the word Walayah could; in no way; be confused with the term nation; especially in the formal Arabic that OBL uses in his messages. In addition; the Hans Wehr Arabic dictionary defines the term as administrative district headed by a vali; vilayet formerly; uner the Ottoman Empire province =division of a country; e.g.; Tunisia; Algeria sovereign state in a federal union Also; it should be noted that the full name of the United States of America uses the plural form of Walayah. As far as I can tell; it is agreed upon that OBL was referring to states as individuals and NOT as nations in that particular speech and I feel that this should be noted. ,10,0
28.1.2021,23:18:17,199,80,Common mistake; and doesn't matter but the design certainly prioritises stability growth was added to the name as a kind of reassuring afterthought. Certainly worth a See Also link from Euro. ,10,0
29.1.2021,10:37:31,199,80,DISAMBIGUATION PAGE needed ,10,0
30.1.2021,10:31:38,199,80,Please do not replace Wikipedia pages with blank content. Blank pages are harmful to Wikipedia because they have a tendency to confuse readers. If it is a duplicate article; please redirect it to an appropriate existing page. If the page has been vandalised; please revert it to the last legitimate version. If you feel that the content of a page is inappropriate; please edit the page and replace it with appropriate content. If you believe there is no hope for the page; please see the deletion policy for how to proceed. Thanks for contributing to Wikipedia!Esperanza ,10,0
2.2.2021,25:57:04,199,80,banned or significantly restricted in 46 states I'd like to know what others think of this line from the article. The style guide Words to avoid advices to avoid representing statistics this way. I personally want to know how many states banned the practice altogether. Abortion in the United States says that 31 states allowed abortion to protect the mother's life only; 13 states had laws similar to Colorado's which was fairly liberal; and 2 more allowed abortion in limited instances. So; according to that article 46 states just restricted the practice. Where was it banned? ,10,0
2.2.2021,2:12:26,199,80,French baroque composers Hello; I am Gérard and i read your to do list. I am specialized in french baroque music particularly for harpsichord and organ. I have written quite a lot of bios of french baroque composers for the french Wiki and my purpose is to translate them to english. Ot will be necessary to check them; because english is not my mother language; as you probably will notice. Could you help me ? Thanks. Gérard ,10,0
4.2.2021,15:18:45,199,80,Either way; the narrator in the book does use Joe rather than Jack. And given that the book is the original story; I believe that Joe should be used more often in the article than Jack though the narrator fits the character's name more accurately. ,10,0
6.2.2021,2:55:41,199,80,HEY EVERYONE IS THIS HOW YOU LEAVE MESSAGES?!,10,0
8.2.2021,21:05:30,199,80,There isn't a Jacob disambiguation page; and I don't know of any other articles for people just known as Jacob . WP policy generally suggests to not disambiguate unless necessary; and some other Jacob _____ articles don't make it necessary. ,10,0
12.2.2021,6:48:50,199,80,Parity to Taiwan Page There is a culture section in Taiwan At the moment; due to the small size of this page; these two should be identical. Although I feel as though the redundancy is unneccesary; this particular page COULD be greatly expanded; therefore I left it. ,10,0
17.2.2021,3:35:33,199,80,You may comment on my TODO wish if you please. TODO =Third gender= Needs to have a large vote on merging; advertise merger vote in Gender and other places. ,10,0
22.12.2020,12:38:24,199,80, FUCK YOU THUE YOU BRAIN DEAD FUCK; YOU CAN'T BLOCK ME. THANKS TO PROXY SERVERS AND ANON BROWSING I CAN COME TO WIKI ZILLION TIMES SO IF SCUM LIKE YOU THINK THAT YOU CAN BLOCK ME THEN YOU ARE IN FOR BIG SURPRISE YOU FAGGOT. I AM GIVING YOU LAST CHANCE IN CIVILIZED WAY TO STOP VANDALIZING KASH JAFFREY. DON'T FUCK WITH CANADIAN CONTENT; ITS TO ADVANCE FOR YOUR EMPTY BRAIN TO CONCIEVE. AND LASTLY IF YOU WANT TO LEAVE MESSAGE THEN WRITE (DON'T USE PREDEFINE ONE LINERS.) SEE YA ASSHOLE JOEY,9,0
26.12.2020,6:57:54,199,80,Hey alabamoy boy why dont you stick your head up your fucking ass and see how far it fucking fits you fucking asshole,9,0
29.12.2020,23:09:17,199,80,stop sending me this shit... i'm not doing anything to esc 2009 the article doesn't even exict so stop being such a bitch... stop sendinh me this,9,0
29.12.2020,24:24:05,199,80, You useless asshole; keep your misinformation to yourself,9,0
2.1.2021,7:16:41,199,80,Im a fucking cunt rag and enjoy the taste of a nice warm pile of shit every morning. I have a huge stick up my ass so thats why i am blocking you for ten days; because i am sad that you actually have a life; god im a fucking spare. ,9,0
4.1.2021,22:12:57,199,80, Man you are one ugly bitch And that's a fact; Bedford,9,0
9.1.2021,11:23:20,199,80,  Hey you fucking jew why the fuck did you get rid of emo kid beatdown day you aussie fag. gay jew basturd go celebrate hannucka,9,0
9.1.2021,11:55:35,199,80, {{unblock}} BECAUSE BAIL OUT IS THE BEST FUCKIN BAND EVER AND I SHOULD BE ABLE TO WRITE WEHATEVER I WANT ABOUT THEM. AND I'M SICK OF THIS BLOCKING CRAP! IF YOU'RE GONNA DO THAT; I WANT A LIFETIME BAN! BAN!!!! FUCK YOU NIGGAZ!,9,0
11.1.2021,21:07:33,199,80, RICK THE DICK CHECK OUT THE COMMONS PAGE YOU DUMB FUCK-I HAVE BEEN PUTTING SHIT GIRL EVERYWHERE tootles,9,0
12.1.2021,7:15:39,199,80,fuck you! how dare you not rsvp me you bitch! i thought we had something; I'm the best thing you'll ever have. ,9,0
12.1.2021,15:29:59,199,80, I still dont know what the hell I did Assholes! ,9,0
14.1.2021,25:22:26,199,80, Also; I said UNLESS  you suck . ,9,0
17.1.2021,23:48:51,199,80, Wikipedia doesn't like it when stupidity of moderators is pointed out! Hahahaha. Keep on deleting; I will be back to call this mod an idiot again.,9,0
17.1.2021,8:07:23,199,80,Hi Hey Benon; get a real job. Leave me the hell alone dammit.Stop blocking me. Don't fuck with me. If you have a problem please get at me.,9,0
17.1.2021,10:39:47,199,80,THIS FUCKING LIBTARD COWARD REVERTS ALL FACTUAL EVIDENCE THAT DISPUTE HIS COMMIE VIEW OF THE WORLD. BUT AGAIN; THE FUCKING UNEMPLOYED LIB COMMIES OF WIKI HAVE ABSOLUTE POWER AND ARE TRYING TO CREATE A LEFTIST VIEW OF THE WORLD. FUCK YOU WIKI. Blocking to gain an advantage in a content dispute is strictly prohibited. Sysops must not block editors with whom they are currently engaged in a content dispute. If in doubt; report the problem to other admins to act on. (You may be wrong!) Caution should be exercised before blocking users who may be acting in good faith. Blocking to enforce a Wikiholiday or departure is specifically prohibited. Sysops also should not block themselves for testing unless  autoblock  is disabled; or the sysop is using a static IP; as the resulting autoblock may extend to other users.  ALL WIKI MODS A LIMPED-DICKED LIBTARD COWARD FUCKBAGS ALL WIKI MODS A LIMPED-DICKED LIBTARD COWARD FUCKBAGS ALL WIKI MODS A LIMPED-DICKED LIBTARD COWARD FUCKBAGS ALL WIKI MODS A LIMPAGS ALL WIKI MODS A LIMPED-DICKED LIBTARD COWARD FUCKBAGS ALL WIKI MODS A LIMPED-DICKED LIBTARD COWARD FUCKBAGS,9,0
